dgp,n,tau_scale,assignment,model,rep,PEHE,ATE_Bias,RMSE,Coverage,Runtime,status
linear,500,0.5,random,Stratified ATE,2,0.42583866162710143,0.25978905291444165,0.42583866162710143,0.968,0.00028824806213378906,success
linear,500,0.5,random,Stratified ATE,3,0.32693285074636164,0.0017187126610801202,0.32693285074636164,0.978,0.00028586387634277344,success
linear,500,0.5,random,Stratified ATE,4,0.38412261707651996,0.011763017287535368,0.38412261707651996,0.886,0.0002734661102294922,success
linear,500,0.5,random,Stratified ATE,5,0.5337845485427789,0.27778009447624913,0.5337845485427789,0.886,0.00028896331787109375,success
linear,500,0.5,random,Stratified ATE,6,0.37688451515722154,0.030693031378250933,0.37688451515722154,0.922,0.0002713203430175781,success
linear,500,0.5,random,Stratified ATE,7,0.543477824984203,0.2574479249044241,0.543477824984203,0.748,0.00028324127197265625,success
linear,500,0.5,random,Stratified ATE,8,0.3758584766229787,0.11204996098481386,0.3758584766229787,0.864,0.00027680397033691406,success
linear,500,0.5,random,Stratified ATE,9,0.5094640500972722,0.12821757619810736,0.5094640500972722,0.312,0.0002803802490234375,success
linear,500,0.5,random,Linear + Interactions,0,,,,,8.58306884765625e-06,error
linear,500,0.5,random,Linear + Interactions,1,,,,,4.76837158203125e-06,error
linear,500,0.5,random,Linear + Interactions,2,,,,,3.0994415283203125e-06,error
linear,500,0.5,random,Linear + Interactions,3,,,,,2.6226043701171875e-06,error
linear,500,0.5,random,Linear + Interactions,4,,,,,2.86102294921875e-06,error
linear,500,0.5,random,Linear + Interactions,5,,,,,3.0994415283203125e-06,error
linear,500,0.5,random,Linear + Interactions,6,,,,,2.6226043701171875e-06,error
linear,500,0.5,random,Linear + Interactions,7,,,,,2.6226043701171875e-06,error
linear,500,0.5,random,Linear + Interactions,8,,,,,2.6226043701171875e-06,error
linear,500,0.5,random,Linear + Interactions,9,,,,,2.86102294921875e-06,error
linear,500,0.5,random,S-Learner (Linear),0,0.5147368044836096,0.045310680033701034,0.5147368044836096,0.0,0.0007417201995849609,success
linear,500,0.5,random,S-Learner (Linear),1,0.530042468612133,0.03334917569358258,0.530042468612133,0.0,0.0005910396575927734,success
linear,500,0.5,random,S-Learner (Linear),2,0.5443635831404849,0.09508326358114601,0.5443635831404849,0.0,0.0005815029144287109,success
linear,500,0.5,random,S-Learner (Linear),3,0.5560126709742462,0.047533026529500935,0.5560126709742462,0.0,0.0005464553833007812,success
linear,500,0.5,random,S-Learner (Linear),4,0.5646537825519624,0.014653136788898666,0.5646537825519624,0.0,0.0005304813385009766,success
linear,500,0.5,random,S-Learner (Linear),5,0.557974232242747,0.019807128118622654,0.557974232242747,0.0,0.0005781650543212891,success
linear,500,0.5,random,S-Learner (Linear),6,0.5475660124610853,0.1110149958604266,0.5475660124610853,0.0,0.0005621910095214844,success
linear,500,0.5,random,S-Learner (Linear),7,0.5378572917530015,0.013621277640761249,0.5378572917530015,0.0,0.0005402565002441406,success
linear,500,0.5,random,S-Learner (Linear),8,0.5823621348532236,0.10073548767072889,0.5823621348532236,0.0,0.0005388259887695312,success
linear,500,0.5,random,S-Learner (Linear),9,0.5672741397631517,0.048419184051077965,0.5672741397631517,0.0,0.0005409717559814453,success
linear,500,0.5,random,T-Learner (Linear),0,0.17510556543874586,0.09135767337279,0.17510556543874586,1.0,0.0008959770202636719,success
linear,500,0.5,random,T-Learner (Linear),1,0.27420482588857936,0.15861437676096696,0.27420482588857936,1.0,0.0008678436279296875,success
linear,500,0.5,random,T-Learner (Linear),2,0.26850562791508864,0.019043154975244014,0.26850562791508864,1.0,0.0008637905120849609,success
linear,500,0.5,random,T-Learner (Linear),3,0.33751349840799816,0.1417072546488948,0.33751349840799816,1.0,0.0008666515350341797,success
linear,500,0.5,random,T-Learner (Linear),4,0.3543901788060242,0.10870842022816687,0.3543901788060242,1.0,0.019940853118896484,success
linear,500,0.5,random,T-Learner (Linear),5,0.2976509814417591,0.11688488630016333,0.2976509814417591,1.0,0.0009186267852783203,success
linear,500,0.5,random,T-Learner (Linear),6,0.34060156693084986,0.04992227379411161,0.34060156693084986,1.0,0.0008652210235595703,success
linear,500,0.5,random,T-Learner (Linear),7,0.3826663078615828,0.20629280401502578,0.3826663078615828,1.0,0.0008783340454101562,success
linear,500,0.5,random,T-Learner (Linear),8,0.4217625580921724,0.11318350043280316,0.4217625580921724,1.0,0.0008606910705566406,success
linear,500,0.5,random,T-Learner (Linear),9,0.2789528227198286,0.029547508322327054,0.2789528227198286,1.0,0.000873565673828125,success
linear,500,0.5,random,X-Learner (Linear),0,0.5508088743800608,0.008253076195642207,0.5508088743800608,0.0,0.0027685165405273438,success
linear,500,0.5,random,X-Learner (Linear),1,0.5318729391763016,0.03721962910752806,0.5318729391763016,0.0,0.0028204917907714844,success
linear,500,0.5,random,X-Learner (Linear),2,0.5517207911717179,0.015609801044713696,0.5517207911717179,0.0,0.0027506351470947266,success
linear,500,0.5,random,X-Learner (Linear),3,0.573031854776979,0.01389627703972679,0.573031854776979,0.0,0.002769947052001953,success
linear,500,0.5,random,X-Learner (Linear),4,0.5239617125496618,0.004344584878314289,0.5239617125496618,0.0,0.0027539730072021484,success
linear,500,0.5,random,X-Learner (Linear),5,0.559158589806995,0.00453440549010816,0.559158589806995,0.0,0.0027573108673095703,success
linear,500,0.5,random,X-Learner (Linear),6,0.5736363338401017,0.03575045537448408,0.5736363338401017,0.0,0.002754688262939453,success
linear,500,0.5,random,X-Learner (Linear),7,0.5469855857169317,0.009218533381423727,0.5469855857169317,0.0,0.002717733383178711,success
linear,500,0.5,random,X-Learner (Linear),8,0.5715217983251165,0.03458376470979766,0.5715217983251165,0.0,0.002721071243286133,success
linear,500,0.5,random,X-Learner (Linear),9,0.6031570408901324,0.03417482322239994,0.6031570408901324,0.0,0.003071308135986328,success
linear,500,0.5,random,T-Learner (RF),0,,,,,1.1682510375976562e-05,error
linear,500,0.5,random,T-Learner (RF),1,,,,,4.0531158447265625e-06,error
linear,500,0.5,random,T-Learner (RF),2,,,,,2.86102294921875e-06,error
linear,500,0.5,random,T-Learner (RF),3,,,,,2.86102294921875e-06,error
linear,500,0.5,random,T-Learner (RF),4,,,,,3.814697265625e-06,error
linear,500,0.5,random,T-Learner (RF),5,,,,,3.5762786865234375e-06,error
linear,500,0.5,random,T-Learner (RF),6,,,,,3.5762786865234375e-06,error
linear,500,0.5,random,T-Learner (RF),7,,,,,2.86102294921875e-06,error
linear,500,0.5,random,T-Learner (RF),8,,,,,3.337860107421875e-06,error
linear,500,0.5,random,T-Learner (RF),9,,,,,2.86102294921875e-06,error
linear,500,0.5,random,X-Learner (RF),0,,,,,3.337860107421875e-06,error
linear,500,0.5,random,X-Learner (RF),1,,,,,2.86102294921875e-06,error
linear,500,0.5,random,X-Learner (RF),2,,,,,2.86102294921875e-06,error
linear,500,0.5,random,X-Learner (RF),3,,,,,3.0994415283203125e-06,error
linear,500,0.5,random,X-Learner (RF),4,,,,,2.6226043701171875e-06,error
linear,500,0.5,random,X-Learner (RF),5,,,,,2.6226043701171875e-06,error
linear,500,0.5,random,X-Learner (RF),6,,,,,3.337860107421875e-06,error
linear,500,0.5,random,X-Learner (RF),7,,,,,3.5762786865234375e-06,error
linear,500,0.5,random,X-Learner (RF),8,,,,,3.5762786865234375e-06,error
linear,500,0.5,random,X-Learner (RF),9,,,,,2.86102294921875e-06,error
linear,500,0.5,random,T-Learner (LGBM),0,0.5120305307525344,0.02364156578632546,0.5120305307525344,0.988,0.008836746215820312,success
linear,500,0.5,random,T-Learner (LGBM),1,0.4239405273653933,0.022870136075415007,0.4239405273653933,0.978,0.008241891860961914,success
linear,500,0.5,random,T-Learner (LGBM),2,0.48099618802735783,0.1767334851379784,0.48099618802735783,0.996,0.08336019515991211,success
linear,500,0.5,random,T-Learner (LGBM),3,0.4951364208197075,0.0062761790754290985,0.4951364208197075,0.996,0.008451223373413086,success
linear,500,0.5,random,T-Learner (LGBM),4,0.4417069559709667,0.08896231613458319,0.4417069559709667,0.996,0.008394956588745117,success
linear,500,0.5,random,T-Learner (LGBM),5,0.39797353525309376,0.09911755261241204,0.39797353525309376,1.0,0.008294105529785156,success
linear,500,0.5,random,T-Learner (LGBM),6,0.4823270992661263,0.0988872088971813,0.4823270992661263,0.994,0.008251190185546875,success
linear,500,0.5,random,T-Learner (LGBM),7,0.361425274905987,0.058482574488235864,0.361425274905987,1.0,0.008297443389892578,success
linear,500,0.5,random,T-Learner (LGBM),8,0.4480300113096041,0.05715388579383286,0.4480300113096041,0.978,0.008293390274047852,success
linear,500,0.5,random,T-Learner (LGBM),9,0.47968252077775225,0.03875377014191858,0.47968252077775225,0.984,0.008326292037963867,success
linear,500,0.5,random,X-Learner (LGBM),0,0.5783119408343564,0.01482214042645929,0.5783119408343564,0.294,0.04105210304260254,success
linear,500,0.5,random,X-Learner (LGBM),1,0.5189471680984616,0.0018825053855492707,0.5189471680984616,0.35,0.017004728317260742,success
linear,500,0.5,random,X-Learner (LGBM),2,0.5345311576366347,0.0051432435582562525,0.5345311576366347,0.41,0.08881616592407227,success
linear,500,0.5,random,X-Learner (LGBM),3,0.5786348900195045,0.01567922833484878,0.5786348900195045,0.304,0.01994013786315918,success
linear,500,0.5,random,X-Learner (LGBM),4,0.5799853941376033,0.01274999296286065,0.5799853941376033,0.288,0.08185887336730957,success
linear,500,0.5,random,X-Learner (LGBM),5,0.5430909021300202,0.01377993818634329,0.5430909021300202,0.308,0.09279370307922363,success
linear,500,0.5,random,X-Learner (LGBM),6,0.5180339422437485,0.01249684757568827,0.5180339422437485,0.328,0.017015457153320312,success
linear,500,0.5,random,X-Learner (LGBM),7,0.5711909569098561,0.02107449305569965,0.5711909569098561,0.336,0.08612704277038574,success
linear,500,0.5,random,X-Learner (LGBM),8,0.5407184120810897,0.0012265593384722644,0.5407184120810897,0.342,0.017250776290893555,success
linear,500,0.5,random,X-Learner (LGBM),9,0.5615078398818204,0.01819805764891657,0.5615078398818204,0.302,0.08598208427429199,success
linear,500,0.5,random,LinearDML,0,,,,,0.008428573608398438,error
linear,500,0.5,random,LinearDML,1,,,,,0.0772252082824707,error
linear,500,0.5,random,LinearDML,2,,,,,0.007888078689575195,error
linear,500,0.5,random,LinearDML,3,,,,,0.007886648178100586,error
linear,500,0.5,random,LinearDML,4,,,,,0.08913540840148926,error
linear,500,0.5,random,LinearDML,5,,,,,0.007899284362792969,error
linear,500,0.5,random,LinearDML,6,,,,,0.08895373344421387,error
linear,500,0.5,random,LinearDML,7,,,,,0.007761478424072266,error
linear,500,0.5,random,LinearDML,8,,,,,0.00776982307434082,error
linear,500,0.5,random,LinearDML,9,,,,,0.08601856231689453,error
linear,500,0.5,random,CausalForestDML,0,,,,,0.13733458518981934,error
linear,500,0.5,random,CausalForestDML,1,,,,,0.09150195121765137,error
linear,500,0.5,random,CausalForestDML,2,,,,,0.08245992660522461,error
linear,500,0.5,random,CausalForestDML,3,,,,,0.057801008224487305,error
linear,500,0.5,random,CausalForestDML,4,,,,,0.08013200759887695,error
linear,500,0.5,random,CausalForestDML,5,,,,,0.07899904251098633,error
linear,500,0.5,random,CausalForestDML,6,,,,,0.08590960502624512,error
linear,500,0.5,random,CausalForestDML,7,,,,,0.05594182014465332,error
linear,500,0.5,random,CausalForestDML,8,,,,,0.07494950294494629,error
linear,500,0.5,random,CausalForestDML,9,,,,,0.07617759704589844,error
linear,500,0.5,propensity,Naive ATE,0,0.6736455070307943,0.3837973810803356,0.6736455070307943,0.0,5.1975250244140625e-05,success
linear,500,0.5,propensity,Naive ATE,1,0.7669750215447833,0.5329873604791455,0.7669750215447833,0.0,2.6702880859375e-05,success
linear,500,0.5,propensity,Naive ATE,2,0.6715466493914595,0.3454203481954261,0.6715466493914595,0.0,3.647804260253906e-05,success
linear,500,0.5,propensity,Naive ATE,3,0.7505752787275245,0.4684138808324643,0.7505752787275245,0.0,2.6702880859375e-05,success
linear,500,0.5,propensity,Naive ATE,4,0.667642317891718,0.3288522754608376,0.667642317891718,0.0,2.384185791015625e-05,success
linear,500,0.5,propensity,Naive ATE,5,0.6341740576984656,0.3114034916650992,0.6341740576984656,0.0,2.4557113647460938e-05,success
linear,500,0.5,propensity,Naive ATE,6,0.6361022613629611,0.31777488019322664,0.6361022613629611,0.0,2.2172927856445312e-05,success
linear,500,0.5,propensity,Naive ATE,7,0.5775305756088992,0.22278807644255566,0.5775305756088992,0.0,2.2649765014648438e-05,success
linear,500,0.5,propensity,Naive ATE,8,0.5887192471347438,0.1790117937924173,0.5887192471347438,0.0,3.337860107421875e-05,success
linear,500,0.5,propensity,Naive ATE,9,0.6052081891459007,0.2479263402962304,0.6052081891459007,0.0,2.3126602172851562e-05,success
linear,500,0.5,propensity,Stratified ATE,0,0.4166301649577844,0.14526372150588496,0.4166301649577844,0.878,0.00036215782165527344,success
linear,500,0.5,propensity,Stratified ATE,1,0.5085879957473548,0.28250784267880874,0.5085879957473548,0.594,0.0003192424774169922,success
linear,500,0.5,propensity,Stratified ATE,2,0.47059633740185747,0.33922710033217307,0.47059633740185747,0.872,0.00028252601623535156,success
linear,500,0.5,propensity,Stratified ATE,3,0.4785764004922825,0.34021961473747314,0.4785764004922825,0.918,0.00030231475830078125,success
linear,500,0.5,propensity,Stratified ATE,4,0.44058571287935905,0.1557797317589203,0.44058571287935905,0.984,0.0002741813659667969,success
linear,500,0.5,propensity,Stratified ATE,5,0.4226021570895479,0.09025790395148678,0.4226021570895479,0.638,0.00029850006103515625,success
linear,500,0.5,propensity,Stratified ATE,6,0.37224180911465105,0.14164620491532598,0.37224180911465105,0.994,0.0002765655517578125,success
linear,500,0.5,propensity,Stratified ATE,7,0.5929542886802807,0.19756459480964664,0.5929542886802807,0.274,0.0002827644348144531,success
linear,500,0.5,propensity,Stratified ATE,8,0.3943749824818148,0.11262223379641861,0.3943749824818148,0.926,0.00027179718017578125,success
linear,500,0.5,propensity,Stratified ATE,9,0.4779775902042443,0.3035757885221032,0.4779775902042443,0.892,0.0002682209014892578,success
linear,500,0.5,propensity,Linear + Interactions,0,,,,,8.821487426757812e-06,error
linear,500,0.5,propensity,Linear + Interactions,1,,,,,4.291534423828125e-06,error
linear,500,0.5,propensity,Linear + Interactions,2,,,,,3.5762786865234375e-06,error
linear,500,0.5,propensity,Linear + Interactions,3,,,,,3.5762786865234375e-06,error
linear,500,0.5,propensity,Linear + Interactions,4,,,,,2.86102294921875e-06,error
linear,500,0.5,propensity,Linear + Interactions,5,,,,,3.337860107421875e-06,error
linear,500,0.5,propensity,Linear + Interactions,6,,,,,2.86102294921875e-06,error
linear,500,0.5,propensity,Linear + Interactions,7,,,,,3.5762786865234375e-06,error
linear,500,0.5,propensity,Linear + Interactions,8,,,,,3.337860107421875e-06,error
linear,500,0.5,propensity,Linear + Interactions,9,,,,,3.0994415283203125e-06,error
linear,500,0.5,propensity,S-Learner (Linear),0,0.5695949351775909,0.06708656901688789,0.5695949351775909,0.0,0.0008175373077392578,success
linear,500,0.5,propensity,S-Learner (Linear),1,0.586460066465595,0.07802269417068512,0.586460066465595,0.0,0.0006492137908935547,success
linear,500,0.5,propensity,S-Learner (Linear),2,0.5624058044315953,0.03854741614405729,0.5624058044315953,0.0,0.0005598068237304688,success
linear,500,0.5,propensity,S-Learner (Linear),3,0.5698954099555426,0.13733665216383256,0.5698954099555426,0.0,0.0005633831024169922,success
linear,500,0.5,propensity,S-Learner (Linear),4,0.6298103265574443,0.25731358555522876,0.6298103265574443,0.0,0.0005674362182617188,success
linear,500,0.5,propensity,S-Learner (Linear),5,0.6025457429298804,0.11102783493437453,0.6025457429298804,0.0,0.0005848407745361328,success
linear,500,0.5,propensity,S-Learner (Linear),6,0.5532862687015919,0.09552623314247367,0.5532862687015919,0.0,0.0005393028259277344,success
linear,500,0.5,propensity,S-Learner (Linear),7,0.5828362159325746,0.02371747264745474,0.5828362159325746,0.0,0.0005307197570800781,success
linear,500,0.5,propensity,S-Learner (Linear),8,0.5472777266912698,0.1022932861478777,0.5472777266912698,0.0,0.0005712509155273438,success
linear,500,0.5,propensity,S-Learner (Linear),9,0.5689821543575495,0.15343179370417154,0.5689821543575495,0.0,0.0005540847778320312,success
linear,500,0.5,propensity,T-Learner (Linear),0,0.2516382042921111,0.006091625984911326,0.2516382042921111,1.0,0.0009109973907470703,success
linear,500,0.5,propensity,T-Learner (Linear),1,0.256060275614496,0.036840008630721954,0.256060275614496,1.0,0.0008940696716308594,success
linear,500,0.5,propensity,T-Learner (Linear),2,0.2603335899910294,0.013045477765108318,0.2603335899910294,1.0,0.0009000301361083984,success
linear,500,0.5,propensity,T-Learner (Linear),3,0.370514284054411,0.0869249668235099,0.370514284054411,1.0,0.0008890628814697266,success
linear,500,0.5,propensity,T-Learner (Linear),4,0.3258659766118786,0.059202132441531864,0.3258659766118786,1.0,0.0008876323699951172,success
linear,500,0.5,propensity,T-Learner (Linear),5,0.24376943434894677,0.0580282320310349,0.24376943434894677,1.0,0.0008776187896728516,success
